OBJECTID;ID;STADSDEEL;BUURT_CODE;STRAAT;EIGENAAR;BEHEERDER;ONDERHOUDER;SOORT;VOET;ZITOBJECT;AFWERKING;KLEUR;AANLEG_JAAR;STANDPLAATS;LOCATIE;LEVERANCIER;geo_shape;geo_point_2d
2395;15871;Woensel zuid;1425;;BOR;BOR Stedelijk;BOR Stedelijk;Picknickset;Hout;Hout;Beits;Donker bruin;;Gazon;Park;Ergon;"{""coordinates"": [5.473431093110952, 51.458346703621324], ""type"": ""Point""}";51.458346703621324, 5.473431093110952
2396;15872;Woensel zuid;1425;;BOR;BOR Stedelijk;BOR Stedelijk;Picknickset;Hout;Hout;Beits;Donker bruin;;Gazon;Park;Ergon;"{""coordinates"": [5.473435447851305, 51.45833646231289], ""type"": ""Point""}";51.45833646231289, 5.473435447851305
2397;15875;Woensel zuid;1421;;;BOR Stedelijk;;;;Hout;;;;;;;"{""coordinates"": [5.455060781046329, 51.45237065634932], ""type"": ""Point""}";51.45237065634932, 5.455060781046329
2404;15120;Woensel noord 1;1511;;Particulier;Particulier;Niet in bestek;;;;;;;;;;"{""coordinates"": [5.458179136561556, 51.475655399004054], ""type"": ""Point""}";51.475655399004054, 5.458179136561556
2405;15121;Woensel noord 1;1511;;Particulier;Particulier;Niet in bestek;;;;;;;;;;"{""coordinates"": [5.457909027258824, 51.47554944345597], ""type"": ""Point""}";51.47554944345597, 5.457909027258824
2409;15125;Woensel noord 1;1512;;Particulier;Particulier;Particulier;;;;;;;;;;"{""coordinates"": [5.453999671528668, 51.47157081526664], ""type"": ""Point""}";51.47157081526664, 5.453999671528668
2410;15352;Park Philips van Lennep;1623;;BOR;BOR Stedelijk;;;;Kunststof;;;;;;;"{""coordinates"": [5.428946661702417, 51.444404902534814], ""type"": ""Point""}";51.444404902534814, 5.428946661702417
2411;15353;Park Philips van Lennep;1623;;BOR;BOR Stedelijk;;;;Kunststof;;;;;;;"{""coordinates"": [5.428326328610354, 51.44444689448107], ""type"": ""Point""}";51.44444689448107, 5.428326328610354
2413;15355;Strijp 1;1623;;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Licht bruin;;Verharding;;Ergon;"{""coordinates"": [5.433029314606634, 51.44071192240415], ""type"": ""Point""}";51.44071192240415, 5.433029314606634
2414;15356;Strijp 1;1624;;BOR;BOR Stedelijk;;;;;;;;;;;"{""coordinates"": [5.4401916876996355, 51.448466930925676], ""type"": ""Point""}";51.448466930925676, 5.4401916876996355
2418;15363;Gestel;1724;;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Licht bruin;;Verharding;Park;Ergon;"{""coordinates"": [5.461915619312065, 51.418904442070584], ""type"": ""Point""}";51.418904442070584, 5.461915619312065
2420;15372;Woensel zuid;1421;;BOR;BOR Stedelijk;;;;Hout;;;;;;;"{""coordinates"": [5.450003131998392, 51.456465530429156], ""type"": ""Point""}";51.456465530429156, 5.450003131998392
2424;12709;Stratum;1232;Pieter Neefspad;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Kunststof;Beits;Donker bruin;2011;Verharding;Plein;;"{""coordinates"": [5.508836355771813, 51.42761514200046], ""type"": ""Point""}";51.42761514200046, 5.508836355771813
2430;12720;Tongelre;1335;Keizersmantelstraat;BOR;BOR Stedelijk;BOR Stedelijk;Zitbank;Beton;Hout;Beits;Donker bruin;2008;Verharding;Park;;"{""coordinates"": [5.5209720104124465, 51.45095611543576], ""type"": ""Point""}";51.45095611543576, 5.5209720104124465
2438;15472;Stratum;1226;;BOR;BOR Stedelijk;;Solitaire bank;Staal;Hout;Anders;Anders;;Verharding;Park;;"{""coordinates"": [5.476935599086838, 51.41205584390592], ""type"": ""Point""}";51.41205584390592, 5.476935599086838
2441;15479;Tongelre;1337;;Particulier;Particulier;Particulier;;;;;;;;;;"{""coordinates"": [5.528987244035802, 51.45850507299232], ""type"": ""Point""}";51.45850507299232, 5.528987244035802
2443;15481;Stratum;1232;;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Kunststof;Beits;Donker bruin;2014;Verharding;Park;Ergon;"{""coordinates"": [5.505734852437589, 51.42469762935619], ""type"": ""Point""}";51.42469762935619, 5.505734852437589
2445;15483;Stratum;1232;;BOR;BOR Stedelijk;BOR Stedelijk;Picknickset;Staal;Hout;Onbehandeld;Licht bruin;2014;Gazon;;;"{""coordinates"": [5.504315104564101, 51.42539619254342], ""type"": ""Point""}";51.42539619254342, 5.504315104564101
2446;15380;Strijp 1;1627;;BOR;BOR Stedelijk;;;;;;;;;;;"{""coordinates"": [5.432108297543981, 51.46065881083446], ""type"": ""Point""}";51.46065881083446, 5.432108297543981
2448;15383;Strijp 1;1627;;BOR;BOR Stedelijk;;;;;;;;;;;"{""coordinates"": [5.43095229292291, 51.46134469170395], ""type"": ""Point""}";51.46134469170395, 5.43095229292291
2449;15384;Strijp 1;1627;;BOR;BOR Stedelijk;;;;;;;;;;;"{""coordinates"": [5.431322838139311, 51.461362861245355], ""type"": ""Point""}";51.461362861245355, 5.431322838139311
2451;15386;Strijp 1;1627;;BOR;BOR Stedelijk;;;;;;;;;;;"{""coordinates"": [5.431584409736084, 51.46056430794853], ""type"": ""Point""}";51.46056430794853, 5.431584409736084
2452;15387;Strijp 1;1627;;BOR;BOR Stedelijk;;;;;;;;;;;"{""coordinates"": [5.43124417033355, 51.46139186158579], ""type"": ""Point""}";51.46139186158579, 5.43124417033355
2453;15388;Strijp 1;1627;;BOR;BOR Stedelijk;;;;;;;;;;;"{""coordinates"": [5.431692146427073, 51.46017076118882], ""type"": ""Point""}";51.46017076118882, 5.431692146427073
2455;15391;Strijp 1;1627;;BOR;BOR Stedelijk;;;;;;;;;;;"{""coordinates"": [5.431457125783863, 51.46077487994406], ""type"": ""Point""}";51.46077487994406, 5.431457125783863
2457;15129;Woensel noord 1;1511;;BOR;BOR Stedelijk;;Picknickset;Beton;Hout;Beits;Licht bruin;;Verharding;Park;;"{""coordinates"": [5.45206685457887, 51.47662813263404], ""type"": ""Point""}";51.47662813263404, 5.45206685457887
2461;15314;Gestel;1721;;Particulier;BOR Stedelijk;;;;Hout;;;;;;;"{""coordinates"": [5.455218106331716, 51.42775871974336], ""type"": ""Point""}";51.42775871974336, 5.455218106331716
2466;15411;Strijp 1;1627;;BOR;BOR Stedelijk;;;;;;;;;;;"{""coordinates"": [5.430389788050038, 51.46034779066213], ""type"": ""Point""}";51.46034779066213, 5.430389788050038
2468;15530;Stratum;1226;;BOR;BOR Stedelijk;;Solitaire bank;Staal;Hout;Anders;Anders;;Verharding;Park;;"{""coordinates"": [5.477581739947284, 51.41204397324156], ""type"": ""Point""}";51.41204397324156, 5.477581739947284
2470;15700;Woensel noord 2;1534;;BOR;BOR Stedelijk;;;;;;;;;;;"{""coordinates"": [5.486609984003881, 51.48869677555026], ""type"": ""Point""}";51.48869677555026, 5.486609984003881
2471;15085;Woensel noord 2;1546;;BOR;BOR Stedelijk;;Solitaire bank;Beton;Hout;Beits;Donker bruin;;Verharding;Park;;"{""coordinates"": [5.497952051639069, 51.487249532500364], ""type"": ""Point""}";51.487249532500364, 5.497952051639069
2474;15501;Woensel noord 1;1512;;BOR;BOR Stedelijk;BOR Stedelijk;;Staal;Hout;Onbehandeld;Donker bruin;;Gazon;;;"{""coordinates"": [5.462408850996577, 51.465496724615214], ""type"": ""Point""}";51.465496724615214, 5.462408850996577
2477;15506;Stratum;1224;;BOR;BOR Stedelijk;;;;Hout;;;;;;;"{""coordinates"": [5.496633941591672, 51.41072240623984], ""type"": ""Point""}";51.41072240623984, 5.496633941591672
2481;15510;Strijp 1;1627;;BOR;BOR Stedelijk;;;;;;;;;;;"{""coordinates"": [5.431113489812301, 51.46109724494582], ""type"": ""Point""}";51.46109724494582, 5.431113489812301
2483;15512;Strijp 1;1627;;BOR;BOR Stedelijk;;;;;;;;;;;"{""coordinates"": [5.431151531639485, 51.459912893896785], ""type"": ""Point""}";51.459912893896785, 5.431151531639485
2484;15513;Strijp 1;1627;;BOR;BOR Stedelijk;;;;;;;;;;;"{""coordinates"": [5.431736194378107, 51.46063108943958], ""type"": ""Point""}";51.46063108943958, 5.431736194378107
2486;15515;Woensel noord 2;1542;;BOR;BOR Stedelijk;;;;Kunststof;;;;;;;"{""coordinates"": [5.497474299101317, 51.46993470540977], ""type"": ""Point""}";51.46993470540977, 5.497474299101317
2487;15516;Park Philips van Lennep;1623;;BOR;BOR Stedelijk;;;;Kunststof;;;;;;;"{""coordinates"": [5.428476845369675, 51.44371644877582], ""type"": ""Point""}";51.44371644877582, 5.428476845369675
2490;15519;Tongelre;1312;;BOR;BOR Stedelijk;;;;Beton;;;;;;;"{""coordinates"": [5.502001876814984, 51.43957050617062], ""type"": ""Point""}";51.43957050617062, 5.502001876814984
2493;15522;Strijp 1;1616;;BOR;BOR Stedelijk;;;;Hout;;;;;;;"{""coordinates"": [5.4580348704261, 51.44589331521274], ""type"": ""Point""}";51.44589331521274, 5.4580348704261
2496;15395;Strijp 1;1627;;BOR;BOR Stedelijk;;;;;;;;;;;"{""coordinates"": [5.427222518501084, 51.46189457178095], ""type"": ""Point""}";51.46189457178095, 5.427222518501084
2500;15399;Strijp 1;1627;;BOR;BOR Stedelijk;;;;;;;;;;;"{""coordinates"": [5.43132911339242, 51.46063504721247], ""type"": ""Point""}";51.46063504721247, 5.43132911339242
2504;15403;Strijp 1;1627;;BOR;BOR Stedelijk;;;;;;;;;;;"{""coordinates"": [5.431037928609407, 51.46112434736468], ""type"": ""Point""}";51.46112434736468, 5.431037928609407
2506;15405;Strijp 1;1627;;BOR;BOR Stedelijk;;;;;;;;;;;"{""coordinates"": [5.431334005082244, 51.4613785152393], ""type"": ""Point""}";51.4613785152393, 5.431334005082244
2510;15409;Strijp 1;1627;;BOR;BOR Stedelijk;;;;;;;;;;;"{""coordinates"": [5.431488358359438, 51.46057540969705], ""type"": ""Point""}";51.46057540969705, 5.431488358359438
2511;15410;Strijp 1;1627;;BOR;BOR Stedelijk;;;;;;;;;;;"{""coordinates"": [5.427185923637886, 51.46190857974901], ""type"": ""Point""}";51.46190857974901, 5.427185923637886
2513;15413;Strijp 1;1627;;BOR;BOR Stedelijk;;;;;;;;;;;"{""coordinates"": [5.427321127657792, 51.4611055941939], ""type"": ""Point""}";51.4611055941939, 5.427321127657792
2514;15414;Strijp 1;1627;;BOR;BOR Stedelijk;;;;;;;;;;;"{""coordinates"": [5.432093204691953, 51.460645630314175], ""type"": ""Point""}";51.460645630314175, 5.432093204691953
2520;15420;Strijp 1;1627;;BOR;BOR Stedelijk;;;;;;;;;;;"{""coordinates"": [5.4322343301656115, 51.460685503238146], ""type"": ""Point""}";51.460685503238146, 5.4322343301656115
2527;15427;Woensel zuid;1423;;BOR;BOR Stedelijk;;;;Kunststof;;;;;;;"{""coordinates"": [5.457552858421795, 51.46053424019638], ""type"": ""Point""}";51.46053424019638, 5.457552858421795
2532;15529;Stratum;1226;;BOR;BOR Stedelijk;;Solitaire bank;Staal;Hout;Anders;Anders;;Verharding;Park;;"{""coordinates"": [5.4776878327693, 51.412492193160624], ""type"": ""Point""}";51.412492193160624, 5.4776878327693
2533;15531;Stratum;1226;;BOR;BOR Stedelijk;;Solitaire bank;Staal;Hout;Anders;Anders;;Verharding;Park;;"{""coordinates"": [5.477478046869275, 51.41161611974282], ""type"": ""Point""}";51.41161611974282, 5.477478046869275
2534;15532;Stratum;1226;;BOR;BOR Stedelijk;;Solitaire bank;Staal;Hout;Anders;Anders;;Verharding;Park;;"{""coordinates"": [5.477464721159499, 51.41200000145078], ""type"": ""Point""}";51.41200000145078, 5.477464721159499
2535;15533;Stratum;1226;;BOR;BOR Stedelijk;;Solitaire bank;Staal;Hout;Anders;Anders;;Verharding;Park;;"{""coordinates"": [5.477493687895038, 51.41168258802722], ""type"": ""Point""}";51.41168258802722, 5.477493687895038
2539;16226;Centrum;1111;;BOR;BOR Stedelijk;BOR Stedelijk;;Beton;Beton;Onbehandeld;Grijs;2017;Verharding;Park;;"{""coordinates"": [5.481695768852538, 51.43738283603646], ""type"": ""Point""}";51.43738283603646, 5.481695768852538
2540;15941;Woensel noord 1;1524;;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Kunststof;Beits;Donker bruin;2018;Anders;Overig;Ergon;"{""coordinates"": [5.447009641948205, 51.49296597251024], ""type"": ""Point""}";51.49296597251024, 5.447009641948205
2542;16281;Woensel noord 1;1522;;;;;;;;;;;;;;"{""coordinates"": [5.4470051676943285, 51.47745215698571], ""type"": ""Point""}";51.47745215698571, 5.4470051676943285
2545;16284;Strijp 2;1638;;;;;;;;;;;;;;"{""coordinates"": [5.391727469739935, 51.4570404228218], ""type"": ""Point""}";51.4570404228218, 5.391727469739935
2549;16289;Woensel noord 1;1522;;;;;;;;;;;;;;"{""coordinates"": [5.44697384027527, 51.47749226247304], ""type"": ""Point""}";51.47749226247304, 5.44697384027527
2551;16291;Stratum;1211;;;;;;;Beton;;;;;;;"{""coordinates"": [5.500189482421296, 51.43204733776924], ""type"": ""Point""}";51.43204733776924, 5.500189482421296
2570;16626;Woensel noord 2;1534;;;;;;;Hout;;;;;;;"{""coordinates"": [5.4769369060546556, 51.49429565447198], ""type"": ""Point""}";51.49429565447198, 5.4769369060546556
2573;16634;Centrum;1112;;;;;;;Hout;;;;;;;"{""coordinates"": [5.4757077066306294, 51.43566221191369], ""type"": ""Point""}";51.43566221191369, 5.4757077066306294
2574;16636;Strijp 1;1616;;;;;;;Hout;;;;;;;"{""coordinates"": [5.461912264778627, 51.44477067724269], ""type"": ""Point""}";51.44477067724269, 5.461912264778627
2575;16640;Strijp 2;1637;;;;;;Beton;Hout;Beits;Donker bruin;;Verharding;;;"{""coordinates"": [5.4011061954473885, 51.4550722004152], ""type"": ""Point""}";51.4550722004152, 5.4011061954473885
2576;16641;Strijp 2;1637;;;;;;Beton;Hout;Beits;Donker bruin;;Verharding;;;"{""coordinates"": [5.400966258828125, 51.45539160262085], ""type"": ""Point""}";51.45539160262085, 5.400966258828125
2578;16644;Strijp 2;1637;;;;;Model Eindhoven;Staal;Hout;Beits;Donker bruin;;Verharding;;;"{""coordinates"": [5.4008623192795495, 51.45499212284949], ""type"": ""Point""}";51.45499212284949, 5.4008623192795495
2584;16700;Woensel noord 1;1511;;BOR;BOR Stedelijk;;Solitaire bank;Kunststof;Kunststof;Anders;Donker bruin;;Gazon;Park;;"{""coordinates"": [5.452896195505607, 51.47316601228125], ""type"": ""Point""}";51.47316601228125, 5.452896195505607
2586;16834;Tongelre;1311;;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;;Verharding;Overig;Ergon;"{""coordinates"": [5.488162358583329, 51.437707238509404], ""type"": ""Point""}";51.437707238509404, 5.488162358583329
2587;16858;Woensel zuid;1414;;;;;;;Beton;;;;;;;"{""coordinates"": [5.4798332729562, 51.447768215128725], ""type"": ""Point""}";51.447768215128725, 5.4798332729562
2590;16868;Strijp 2;1638;;BOR;BOR Natuur;BOR Natuur;Model Eindhoven;Beton;Hout;Onbehandeld;Donker bruin;;Gazon;;;"{""coordinates"": [5.358070135232217, 51.45278388147509], ""type"": ""Point""}";51.45278388147509, 5.358070135232217
2591;16869;Woensel zuid;1422;;;;;;;;;;;;;;"{""coordinates"": [5.469420903431391, 51.454174884744525], ""type"": ""Point""}";51.454174884744525, 5.469420903431391
2593;16871;Strijp 1;1611;;;;;;;Kunststof;;;;;;;"{""coordinates"": [5.467848539123847, 51.43505813164722], ""type"": ""Point""}";51.43505813164722, 5.467848539123847
2594;16914;Woensel zuid;1412;;;;;Social sofa;Anders;Anders;Anders;Anders;;Verharding;Overig;;"{""coordinates"": [5.468583667765984, 51.44946421880785], ""type"": ""Point""}";51.44946421880785, 5.468583667765984
2596;16923;Woensel noord 2;1544;;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Kunststof;Onbehandeld;Donker bruin;2024;Verharding;Plein;Ergon;"{""coordinates"": [5.499009596494648, 51.48224919750655], ""type"": ""Point""}";51.48224919750655, 5.499009596494648
2598;9790;Strijp 1;1613;B.P. Engelsbergen;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Kunststof;Beits;Donker bruin;2006;Beplanting;Park;;"{""coordinates"": [5.460486451474328, 51.43558727456456], ""type"": ""Point""}";51.43558727456456, 5.460486451474328
2599;16256;Strijp 1;1624;;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Kunststof;Onbehandeld;Donker bruin;2020;Gazon;;Velopa;"{""coordinates"": [5.437207974172055, 51.4474397580823], ""type"": ""Point""}";51.4474397580823, 5.437207974172055
2600;15080;Woensel noord 2;1546;;BOR;BOR Stedelijk;;Solitaire bank;Beton;Hout;Beits;Donker bruin;;Verharding;Park;;"{""coordinates"": [5.498058449899282, 51.48678253398032], ""type"": ""Point""}";51.48678253398032, 5.498058449899282
2607;15276;Stratum;1224;;BOR;BOR Stedelijk;;Solitaire bank;Staal;Hout;Anders;Licht bruin;;Verharding;Park;;"{""coordinates"": [5.490486167176779, 51.4101040285387], ""type"": ""Point""}";51.4101040285387, 5.490486167176779
2610;15279;Stratum;1224;;BOR;BOR Stedelijk;;Solitaire bank;Staal;Hout;Anders;Licht bruin;;Verharding;Park;;"{""coordinates"": [5.491097048488894, 51.409821365466584], ""type"": ""Point""}";51.409821365466584, 5.491097048488894
2611;15280;Stratum;1224;;BOR;BOR Stedelijk;;;;Hout;;;;;;;"{""coordinates"": [5.498247963776822, 51.40675868405056], ""type"": ""Point""}";51.40675868405056, 5.498247963776822
2612;15281;Gestel;1726;;BOR;BOR Stedelijk;;;;;;;;;;;"{""coordinates"": [5.476888012702127, 51.42317187956982], ""type"": ""Point""}";51.42317187956982, 5.476888012702127
2616;15285;Gestel;1731;;Particulier;Particulier;Particulier;;;Hout;;;;;;;"{""coordinates"": [5.440771446658476, 51.423246664636864], ""type"": ""Point""}";51.423246664636864, 5.440771446658476
2617;15287;Gestel;1725;;BOR;BOR Stedelijk;;;;Kunststof;;;;;;;"{""coordinates"": [5.453139005810998, 51.41672579245297], ""type"": ""Point""}";51.41672579245297, 5.453139005810998
2619;15289;Park Henri Dunant;1532;;BOR;BOR Stedelijk;;;;Hout;;;;;;;"{""coordinates"": [5.471907036520509, 51.47929760533701], ""type"": ""Point""}";51.47929760533701, 5.471907036520509
2620;15290;Park Henri Dunant;1532;;BOR;BOR Stedelijk;;;;Hout;;;;;;;"{""coordinates"": [5.4720568904880444, 51.479799934676436], ""type"": ""Point""}";51.479799934676436, 5.4720568904880444
2623;15293;Park Henri Dunant;1532;;BOR;BOR Stedelijk;;;;Hout;;;;;;;"{""coordinates"": [5.471615914098253, 51.47963408210194], ""type"": ""Point""}";51.47963408210194, 5.471615914098253
2628;15298;Park Henri Dunant;1532;;BOR;BOR Stedelijk;;;;Hout;;;;;;;"{""coordinates"": [5.471627586330457, 51.47951639425839], ""type"": ""Point""}";51.47951639425839, 5.471627586330457
2633;15303;Tongelre;1322;;BOR;BOR Stedelijk;;;;Hout;;;;;;;"{""coordinates"": [5.51743264259133, 51.436847314676015], ""type"": ""Point""}";51.436847314676015, 5.51743264259133
2634;15305;Tongelre;1322;;BOR;BOR Stedelijk;;;;Hout;;;;;;;"{""coordinates"": [5.517420500121118, 51.43687098645404], ""type"": ""Point""}";51.43687098645404, 5.517420500121118
2640;15311;Gestel;1721;;Particulier;BOR Stedelijk;;;;Hout;;;;;;;"{""coordinates"": [5.455385321826922, 51.427655467746085], ""type"": ""Point""}";51.427655467746085, 5.455385321826922
2641;15722;Tongelre;1311;;BOR;BOR Stedelijk;BOR Stedelijk;Vivanti (stoel);Staal;Hout;Onbehandeld;Licht bruin;2014;Verharding;Overig;Velopa;"{""coordinates"": [5.491803831299966, 51.44162952136282], ""type"": ""Point""}";51.44162952136282, 5.491803831299966
2644;15211;Strijp 2;1640;;BOR;BOR Stedelijk;;;Staal;Hout;Beits;Grijs;;Verharding;;;"{""coordinates"": [5.407925317425212, 51.44261023499342], ""type"": ""Point""}";51.44261023499342, 5.407925317425212
2645;15312;Gestel;1721;;Particulier;BOR Stedelijk;;;;Hout;;;;;;;"{""coordinates"": [5.455888959497631, 51.42736287751844], ""type"": ""Point""}";51.42736287751844, 5.455888959497631
2648;15316;Gestel;1721;;BOR;BOR Stedelijk;BOR Stedelijk;Anders;Staal;Hout;;Anders;;Gazon;Park;;"{""coordinates"": [5.449921211953129, 51.42745530850638], ""type"": ""Point""}";51.42745530850638, 5.449921211953129
2651;15319;Gestel;1721;;BOR;BOR Stedelijk;;;;Hout;;;;;;;"{""coordinates"": [5.449746236398348, 51.427496885505256], ""type"": ""Point""}";51.427496885505256, 5.449746236398348
2652;15320;Gestel;1725;;BOR;BOR Stedelijk;;Solitaire bank;Beton;Kunststof;Anders;Donker bruin;;Verharding;Park;;"{""coordinates"": [5.451217076338921, 51.41465825332308], ""type"": ""Point""}";51.41465825332308, 5.451217076338921
2653;15321;Gestel;1725;;BOR;BOR Stedelijk;;Solitaire bank;Beton;Kunststof;Anders;Donker bruin;;Verharding;Park;;"{""coordinates"": [5.451254145396791, 51.41457409873341], ""type"": ""Point""}";51.41457409873341, 5.451254145396791
2655;15324;Tongelre;1328;;BOR;BOR Stedelijk;;;;Hout;;;;;;;"{""coordinates"": [5.521384232153883, 51.437387345232764], ""type"": ""Point""}";51.437387345232764, 5.521384232153883
2656;15326;Tongelre;1328;;BOR;BOR Stedelijk;;;;Hout;;;;;;;"{""coordinates"": [5.521198585183673, 51.43750782747466], ""type"": ""Point""}";51.43750782747466, 5.521198585183673
2662;15335;Tongelre;1328;;BOR;BOR Stedelijk;;;;Hout;;;;;;;"{""coordinates"": [5.521160055798873, 51.43713094057218], ""type"": ""Point""}";51.43713094057218, 5.521160055798873
2663;15337;Stratum;1232;;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Kunststof;Beits;Donker bruin;2015;Gazon;Park;Ergon;"{""coordinates"": [5.507146668058203, 51.425432716442955], ""type"": ""Point""}";51.425432716442955, 5.507146668058203
2667;15342;Stratum;1232;;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Kunststof;Beits;Donker bruin;2014;Verharding;Park;Ergon;"{""coordinates"": [5.504930932190689, 51.42619750601914], ""type"": ""Point""}";51.42619750601914, 5.504930932190689
